"store","product","stock","receipt","sales","stockout"
1,1,26.2,56.9,45.4,1
1,2,0,30.3,30.8,1
2,4,1,81.4,82.2,1
2,3,1,3.3,5.3,1
2,5,2.8,5,9,1
2,1,11.4,75.5,72,1
2,2,0,43,43.5,1
3,4,2,81,80,1
3,3,6.5,0,2,0
3,5,0.8,18.4,18.4,1
3,1,2.9,64.9,67,1
3,2,0,35.3,35.3,1
4,4,3.4,80.2,80,1
4,3,0,1.1,3.3,1
4,5,2,9.6,16.2,1
4,1,17.7,59.8,61.4,1
4,2,3.4,40.9,41.2,0
1,4,2,63.2,64.2,1
1,3,11.6,5.3,1.1,0
1,5,2.8,9,10.4,0
1,1,27.7,47.2,45.7,1
1,2,9.5,33.3,23.8,1
2,4,2,80.2,79.2,1
2,3,1,5.3,5.3,1
2,5,0.8,20,22,1
2,1,12.7,80.7,77.4,1
2,2,17.5,47.9,30.4,1
3,4,2,72,72,1
3,3,5.5,0,1,1
3,5,8.6,21.8,14,0
3,1,22.1,80.8,64.4,1
3,2,21.5,52,30.5,1
4,4,2.6,77,77.8,1
4,3,1,6.3,5.3,1
4,5,0,16.8,18.8,1
4,1,51.7,87.2,53.2,1
4,2,26.5,51,27.9,1
1,4,2,96,96,1
1,3,9.6,6.2,8.2,0
1,5,0.8,18,20.8,1
1,1,11.6,60.2,76.3,1
1,2,8.3,33.9,35.6,1
2,4,1,102.4,103.4,1
2,3,8.3,12.6,5.3,0
2,5,8.2,33,25.6,0
2,1,21.5,106.4,97.6,1
2,2,19.5,46.5,44.5,1
3,4,1,111.4,115.6,1
3,3,6.3,2.9,2.1,0
3,5,14.6,28.6,22.6,0
3,1,15.2,97.4,104.3,1
3,2,28.7,45.9,38.7,0
4,4,5,168.8,172,1
4,3,0,8.4,9.4,1
4,5,9.4,37.2,27.8,0
4,1,29.7,99.7,123.2,1
4,2,20.5,40.6,46.6,1
1,4,20.6,97,80,0
1,3,11.8,5.5,3.3,0
1,5,0.8,18,18,1
1,1,18.2,71.6,65,1
1,2,2,25.6,33.9,1
2,4,2,104.2,103.2,1
2,3,13.6,10.5,5.2,0
2,5,14.4,36.2,30,0
2,1,22.9,114.3,110.6,1
2,2,15.9,40.6,44.7,1
3,4,1,118.4,120,1
3,3,5,0.9,2.2,1
3,5,3,16.2,27.8,1
3,1,20.5,93.5,91,1
3,2,35.8,44.1,37,0
4,4,1,79.2,83.2,1
4,3,0,5.3,5.3,1
4,5,12.4,31,28,0
4,1,31.5,71.5,72.5,1
4,2,15.3,35.7,41.4,1
1,4,4.8,79.4,96.8,0
1,3,9.8,0,2,0
1,5,0,14.6,15.4,1
1,1,17.5,49.8,50.5,1
1,2,2.3,27.8,27.5,1
2,4,1,80,81,1
2,3,11.8,3.3,5.1,0
2,5,7.2,15.4,22.6,0
2,1,14.3,80.9,84.5,1
2,2,10.5,25.7,31.1,1
3,4,12.4,117,109.6,0
3,3,5,3.2,3.2,1
3,5,12.2,26.2,17,0
3,1,41.1,91.2,70.6,1
3,2,36.9,33.3,32.2,1
4,4,19,130,116,0
4,3,20.1,22.1,2,0
4,5,25.4,40.2,27.2,0
4,1,181,207.8,58.3,1
4,2,91,110.3,34.6,0
1,4,10,79,73.8,1
1,3,9.6,3,3.2,0
1,5,1.6,18,16.4,1
1,1,32,66.6,52.1,1
1,2,10.8,36.7,28.2,0
2,4,2.6,96,96.8,1
2,3,3.3,0,8.5,1
2,5,3.2,22,26,1
2,1,18.3,84.2,83.9,1
2,2,7.7,45.6,48.9,0
3,4,16.4,102.4,99.2,1
3,3,3.1,4.2,6.1,0
3,5,26.2,28,14,0
3,1,62.4,107.2,85.9,1
3,2,51.2,43.7,29.4,0
4,4,2,103,120,1
4,3,11.8,0,8.3,0
4,5,7,0,18.4,1
4,1,117.8,8,71.2,1
4,2,46.7,0,44.3,1
1,4,24.4,80,65.6,0
1,3,9.5,2,2.1,0
1,5,13,22.6,11.2,0
1,1,49.7,59.5,41.8,1
1,2,10.9,30.8,31.7,0
2,4,2,97,97.6,1
2,3,3.1,4,4.2,0
2,5,6.2,31,28,0
2,1,363.8,630.2,282.4,1
2,2,0,32.6,40.3,1
3,4,2.8,96,110.4,0
3,3,1.1,-0.9,1.1,1
3,5,33.6,26,18.6,0
3,1,40.2,63.6,85.8,1
3,2,32.9,28.5,47.3,1
4,4,3,104.2,103.2,1
4,3,12.8,3.1,3.2,0
4,5,21,34.4,20.4,0
4,1,69.6,37.3,86.9,1
4,2,31,24.5,40.2,1
1,4,22.8,79.2,80.8,0
1,3,7.3,2,4.2,0
1,5,8.4,22.6,27.2,0
1,1,60.4,57.1,46.4,1
1,2,9.3,26.8,28.4,1
2,4,2,96.2,96.2,1
2,3,13.6,10.5,0,0
2,5,10.2,31.6,28.4,0
2,1,315.7,88.2,88.3,1
2,2,0,30.9,30.9,1
3,4,30,119.2,92.8,0
3,3,2,5.1,4.2,1
3,5,27.2,9.6,16,0
3,1,47.6,82.8,75.4,1
3,2,29.9,32,35,0
4,4,39,128,94.4,0
4,3,13.7,5,4.1,0
4,5,36.6,38,22.4,0
4,1,34.4,35.8,71,1
4,2,25.5,31.4,36.9,1
1,4,28.2,80,75.4,0
1,3,6.4,2.2,3.1,0
1,5,17.4,23.6,14.6,0
1,1,50.6,45.4,55.2,1
1,2,11.7,31.8,29.4,1
2,4,2.8,94.6,95.4,0
2,3,16,6.4,4,0
2,5,16,29.6,24.6,0
2,1,236,104.7,166.1,1
2,2,2,34.9,32.9,1
3,4,40.4,109,99.4,0
3,3,4.1,2.1,0,0
3,5,24.6,14,16.6,0
3,1,184.8,220.1,83.6,1
3,2,19.4,12.4,22.9,1
4,4,25.8,104,117.2,0
4,3,9.5,1.1,5.3,0
4,5,21.4,7,22.2,0
4,1,66.3,77.8,45.9,0
4,2,22,28.8,32.3,1
1,4,17.8,98.4,108.8,0
1,3,4.3,3.2,5.3,0
1,5,20.8,28.4,25.8,0
1,1,68.5,90.4,72.5,1
1,2,33,42.6,21.3,1
2,4,1,107.2,109,1
2,3,14.2,5.3,7.1,0
2,5,18.6,33,31.2,0
2,1,68.7,114.4,268.7,1
2,2,24,48.1,28.1,1
3,4,68,124,96.4,1
3,3,3.1,5.3,7.4,0
3,5,29.6,21.6,16.6,1
3,1,183.7,91.4,93.2,1
3,2,41.5,49.1,27,0
4,4,0.8,128.8,153.8,1
4,3,9.6,7.3,7.2,0
4,5,13.4,33.4,41.4,0
4,1,130,202.3,139.4,1
4,2,36.5,42.6,28.1,1
1,4,16,101.4,103.2,1
1,3,1.1,6.3,9.5,1
1,5,13.4,23,30.4,0
1,1,62,68.6,77.2,1
1,2,39.5,38.3,32.8,1
2,4,0,108,109,1
2,3,15.2,4.1,3.1,0
2,5,8,33,44.4,0
2,1,364.2,496.3,199.8,1
2,2,27,44.7,41.7,1
3,4,52.8,67.2,86.4,0
3,3,2,2.1,3.2,1
3,5,18.4,4,16,1
3,1,212.8,148.6,121,1
3,2,35.2,24,30.3,0
4,4,0.8,108,108,0
4,3,12.7,7.3,4.2,0
4,5,7,24.4,30.8,0
4,1,82.9,68.4,116.5,1
4,2,10,26.8,53.3,1
1,4,0,77.6,93.6,1
1,3,3,3,1.1,1
1,5,9.8,16,19.6,0
1,1,47.4,41.5,56.1,1
1,2,13.4,5.5,31.6,0
2,4,0,88,88,1
2,3,10.5,5,9.7,0
2,5,3.2,24.2,29,1
2,1,320.3,62.3,88.7,1
2,2,0,9.6,36.6,1
3,4,47.2,104,109.6,0
3,3,5.1,5.2,2.1,0
3,5,12.8,20,25.6,1
3,1,193.1,68.2,84.7,1
3,2,7,34.7,62.9,1
4,4,13.6,134.4,121.6,0
4,3,10.5,5,7.2,0
4,5,13.6,35,28.4,0
4,1,80.7,83.6,87.2,1
4,2,0,29.5,39.5,1
1,4,0,86.4,86.4,1
1,3,7.3,7.4,3.1,0
1,5,12.2,22.4,20,0
1,1,42.1,61.3,66.6,1
1,2,7.5,22.3,28.2,1
2,4,0,95.2,95.2,1
2,3,8.2,3,5.3,0
2,5,5.2,32.6,30.6,0
2,1,328.9,316.9,282,1
2,2,1.5,35.1,33.6,1
3,4,48.8,84.8,87.2,0
3,3,4.2,3.3,4.2,0
3,5,8.6,7.4,11.6,0
3,1,74.5,84.9,83.5,1
3,2,2.8,29.8,34,1
4,4,34.4,138.4,117.6,0
4,3,5.4,3.2,8.3,0
4,5,11.6,23,25,0
4,1,155.9,152,76.8,0
4,2,1.8,28.5,26.7,1
1,4,31.2,94.4,64,0
1,3,10.7,5.4,2,0
1,5,20.8,24,15.4,0
1,1,46,55.9,53,1
1,2,11.3,33.5,29.7,1
2,4,0,99.2,99.2,1
2,3,3,-1,4.2,1
2,5,19.6,42,27.6,0
2,1,76.6,95.8,269.2,1
2,2,0,37.6,40.1,1
3,4,0,64,113.6,1
3,3,3,2.1,3.3,1
3,5,2.4,15.4,21.6,1
3,1,79.3,84.2,82.1,1
3,2,0,32.7,35.5,1
4,4,15.2,108,127.2,0
4,3,0,1,6.4,1
4,5,2,8,17.6,1
4,1,44.9,0,103,1
4,2,0,30,31.8,1
1,4,32,87.2,86.4,0
1,3,7.5,1,4.2,0
1,5,18.6,10,12.2,0
1,1,30,45.9,61.9,1
1,2,9.2,24.8,26.9,0
2,4,0.8,96.8,99.2,0
2,3,5,5.2,3.2,1
2,5,27.8,36,27.8,0
2,1,2.9,66.3,137.9,1
2,2,1.8,36.9,35.1,1
3,4,19.2,99.2,80,0
3,3,3.1,0.1,0,0
3,5,2.6,13.8,13.6,0
3,1,54.6,56.9,82.3,1
3,2,0,31.4,31.4,1
4,4,10.4,91.2,96.8,0
4,3,6.2,7.2,1,0
4,5,14.6,30,17.4,0
4,1,6.8,35,73.1,1
4,2,3.9,34.6,32.2,1
1,4,51.2,96,77.6,0
1,3,7.5,1.1,1.1,0
1,5,20.2,22,20.4,0
1,1,47.5,80.2,62.7,1
1,2,17.8,37.7,29.1,1
2,4,4,116,114.4,0
2,3,2.2,5.3,8.1,1
2,5,35.2,32,24.6,0
2,1,1.9,102.1,103.1,1
2,2,1,38.8,41.4,1
3,4,30.4,103.2,93.6,0
3,3,1.1,1.1,3.1,1
3,5,7.4,15.4,10.6,0
3,1,33.8,65.6,86.4,1
3,2,0.9,39.8,38.9,1
4,4,15.2,119.2,116,0
4,3,6.5,8.4,8.1,0
4,5,14.6,29,29,0
4,1,42.8,97.4,62.8,1
4,2,1,41.6,44.5,1
1,4,34.4,110.4,127.2,0
1,3,8.6,5.2,4.1,0
1,5,21.4,25.6,24.4,0
1,1,38.6,86.1,95,1
1,2,17.8,35.7,35.7,0
2,4,0,112,116,1
2,3,7.5,8.6,3.3,0
2,5,41.4,38,31.8,0
2,1,10.2,116.4,108.8,1
2,2,0,38.4,39.4,1
3,4,36.8,107.2,104,0
3,3,0,2.2,3.3,1
3,5,9.4,24.8,22.8,0
3,1,28.1,88.3,94,1
3,2,1.2,38.7,38.4,1
4,4,117.6,115.2,12.8,0
4,3,5.5,2.1,3.1,1
4,5,17.2,36,34.2,0
4,1,60.3,109.7,93.7,1
4,2,1.2,36.9,36.7,1
1,4,11.2,96,119.2,0
1,3,6.2,4,6.4,0
1,5,4.8,12.2,28.8,1
1,1,34.7,91.5,95.4,1
1,2,4.8,39.8,52.8,1
2,4,20,108,90.4,0
2,3,7.5,7.2,7.2,0
2,5,35.6,35,40.8,0
2,1,8.6,118.5,120.8,1
2,2,1.2,48.5,47.3,1
3,4,34.4,108,110.4,0
3,3,1,5.2,4.2,1
3,5,0,17,27.2,1
3,1,21.4,87.6,95.7,1
3,2,0.8,45.5,45.9,1
4,4,356.8,242.4,3.2,0
4,3,11.7,10.4,4.2,0
4,5,31.8,36.8,22.2,0
4,1,115.7,155.8,100.4,1
4,2,10,51.7,42.9,1
1,4,16,88,83.2,0
1,3,6.1,4.2,4.3,0
1,5,5,18,17.8,0
1,1,16.6,52.4,70.5,1
1,2,1.7,17.1,20.2,1
2,4,20,96,96,0
2,3,18.1,11.7,1.1,0
2,5,24.8,11,21.8,0
2,1,4.6,97.5,102.9,1
2,2,1.6,40.8,40.4,1
3,4,28,88,94.4,0
3,3,3,5.2,3.2,1
3,5,6,15.6,9.6,1
3,1,25.4,82.6,79.6,1
3,2,3.2,42,39.6,1
4,4,236.8,0,120.8,0
4,3,12.5,6,5.2,0
4,5,21.6,26,36.2,0
4,1,34,3,85.4,1
4,2,4.3,36,41.7,1
1,4,0,0,16,1
1,3,7.4,3.4,2.1,0
1,5,6,28.2,27.2,1
1,1,30,82.9,69.5,0
1,2,12.9,40.1,29.9,0
2,4,20,0,0,0
2,3,14.5,5,8.6,0
2,5,33,32,24.6,0
2,1,31,123.2,100.8,1
2,2,5.7,42.9,43.7,0
3,4,0,-1.6,26.4,1
3,3,3.1,4.4,4.3,0
3,5,9,20.8,17.8,1
3,1,28.3,92.6,91.1,1
3,2,5.8,43.7,41.1,1
4,4,113.6,0,124,0
4,3,9.2,5.1,9.4,0
4,5,17.8,18,21.8,0
4,1,48.6,107.5,94.3,0
4,2,8.1,42.9,41.1,1
1,4,0,0,0,1
1,3,3.3,2.2,6.3,1
1,5,8.2,18,15.8,0
1,1,28.3,77.3,79.7,0
1,2,13.5,38.1,37.5,0
2,4,20,0,0,0
2,3,0,-4.2,10.3,1
2,5,37.6,26,21.4,0
2,1,16.5,102.7,118.6,0
2,2,2.2,42.6,46.1,1
3,4,0,0,0,1
3,3,6.4,7.5,4.2,0
3,5,17.2,29,20.8,0
3,1,17,83.8,95.8,1
3,2,3.2,43.9,46.5,1
4,4,27.2,0,86.4,0
4,3,5,1,5.2,1
4,5,33.4,32.4,17.6,0
4,1,68.4,86.5,66.7,1
4,2,15.8,46.7,43,0
1,4,0,0,0,1
1,3,2.2,2.1,3.2,1
1,5,24.2,28,12,0
1,1,48.5,67.2,47,1
1,2,19.2,38.6,32.9,1
2,4,20,0,0,0
2,3,0,3.2,3.2,1
2,5,30.6,24,31,0
2,1,17.8,110.3,109.8,1
2,2,3.1,50.6,49.7,1
3,4,0,0,0,1
3,3,5.4,3.4,4.4,0
3,5,14,11.6,15.6,0
3,1,8.8,58.7,67.9,1
3,2,6.1,48.7,46.7,1
4,4,0,-2.4,24.8,1
4,3,8.1,9.3,6.2,0
4,5,47.2,39,25.2,0
4,1,48.7,65.2,88.4,0
4,2,20.7,47.7,43.8,0
1,4,0,0,0,1
1,3,3.2,4.1,3.1,0
1,5,33.2,34,25,0
1,1,81.2,81.3,48.6,1
1,2,14.6,40.3,44.9,1
2,4,20,0,0,0
2,3,8.5,12.6,4.1,0
2,5,40.8,37.2,27.8,0
2,1,71.4,125.5,72.6,1
2,2,6.1,42.7,40.7,1
3,4,0,0,0,1
3,3,4.2,2.1,3.3,0
3,5,16,26,25.8,1
3,1,36.4,94.9,69.4,0
3,2,9,42.1,40.2,1
4,4,0,0,0,1
4,3,6.1,5.5,7.5,0
4,5,24.4,0,22.8,0
4,1,59.8,70,59.6,1
4,2,8.1,35,47.6,1
1,4,0,0,0,1
1,3,5.1,8.4,6.5,0
1,5,24.6,23,31.6,0
1,1,103.9,89.5,66.8,1
1,2,8.6,29.5,35.5,0
2,4,20,0,0,0
2,3,13.7,12.6,7.4,0
2,5,24.4,10.2,26.6,0
2,1,82.7,125.8,115.2,1
2,2,3.7,55,57.4,1
3,4,0,0,0,1
3,3,7.7,7.5,4,1
3,5,11,11.6,16.6,1
3,1,51.3,90.1,76.2,1
3,2,8.2,50.7,51.5,1
4,4,0,0,0,1
4,3,12.1,9.1,3.1,0
4,5,53,58.4,29.8,0
4,1,46.9,70.3,83.9,1
4,2,0.9,47,54.2,1
1,4,0,0,0,1
1,3,3,7.3,9.4,1
1,5,21.6,27,30,0
1,1,75.9,37.9,65.9,1
1,2,4.9,41.4,45.1,1
2,4,20,0,0,0
2,3,15.7,8.3,6.3,0
2,5,19.2,34.4,39.6,0
2,1,58.5,78.3,103.9,1
2,2,5,44.6,43.3,1
3,4,0,0,0,1
3,3,9.8,7.5,5.4,0
3,5,16.8,24.8,19,0
3,1,63,87,78.1,0
3,2,7.2,41.5,42.5,1
4,4,0,0,0,1
4,3,10.2,2.4,4.3,0
4,5,23.2,0,29.8,0
4,1,28.6,78.9,97.2,1
4,2,0,38.9,40.8,1
1,4,0,0,0,1
1,3,4.3,7.5,6.2,0
1,5,35.4,27,14,0
1,1,95.6,71.6,51.9,0
1,2,23.6,44.9,26.2,0
2,4,20,0,0,0
2,3,8.4,0,7.3,0
2,5,15,21.4,26.6,0
2,1,67,94.4,88.7,1
2,2,3.8,50.2,52.3,1
3,4,0,0,0,1
3,3,11.8,5.2,3.2,0
3,5,25.6,30.8,22,1
3,1,66.7,82.9,79.9,0
3,2,9.5,50,47.7,0
4,4,0,0,0,1
4,3,12.8,6.6,4,0
4,5,38,33,18.2,0
4,1,44.6,85.2,69.2,1
4,2,18,53.2,36.2,0
1,4,0,0,0,1
1,3,7.7,10.6,7.2,1
1,5,49.6,27,12.8,1
1,1,58.1,19.2,56.7,0
1,2,26.7,46.2,44.1,0
2,4,20,0,0,0
2,3,5.5,5.6,8.5,1
2,5,23.2,36,27.8,1
2,1,86.1,106.7,88.6,0
2,2,0.9,45.9,49.8,1
3,4,0,0,0,1
3,3,12.8,2,1,0
3,5,38.8,31.8,21.2,0
3,1,75,78.9,70.6,0
3,2,16.8,47.2,40.9,0
4,4,0,0,0,1
4,3,8.7,0.1,4.2,0
4,5,46.8,31.4,22.6,0
4,1,74.8,88.7,59.2,0
4,2,24.7,49.7,43,0
1,3,3.3,3.2,7.6,1
1,5,25.2,3,27.4,0
1,1,61,61.6,58.7,0
1,2,26.5,39.2,41.4,0
2,4,20,0,0,0
2,3,3.2,4,6.3,0
2,5,20.6,32,34.6,0
2,1,82.9,90.2,93.4,1
2,2,4.5,51.3,47.7,1
3,3,11.8,2.2,3.2,0
3,5,23.2,-0.8,15.6,1
3,1,36.6,28.9,68.7,1
3,2,26.4,43,35.4,0
4,3,4.4,2.1,6.4,1
4,5,29.2,2.6,20.2,0
4,1,47.8,21.8,48.8,0
4,2,20.2,46.8,51.3,0
1,3,3,6.1,6.4,1
1,5,16.9,18.5,26.8,0
1,1,31.4,29.9,59.5,1
1,2,4.5,12.4,34.4,1
2,4,20,0,0,0
2,3,10.6,11.5,4.1,0
2,5,29.4,47.5,38.7,0
2,1,29.7,50.1,104.8,1
2,2,4.9,47.6,47.2,1
3,3,9.8,2.1,4.1,0
3,5,49.6,46.2,20.3,0
3,1,34.8,77,81,1
3,2,23.3,43.8,46.9,0
4,3,4.4,3.1,3.1,1
4,5,41.3,39.8,27.7,0
4,1,62.4,81.4,67.5,0
4,2,19.7,44.7,46.2,0
1,4,0,0,0,1
1,3,6.3,10.5,7.2,0
1,5,20.3,48.6,45.7,0
1,1,9.9,62.1,84.3,1
1,2,1.8,43.3,46,1
2,4,20,0,0,0
2,3,14.9,12.6,8.3,0
2,5,7.2,47,69.2,1
2,1,2.4,91.1,118.4,1
2,2,0.8,52.1,56.2,1
3,4,0,0,0,1
3,3,5.5,0,4.3,1
3,5,59,54.3,44.9,0
3,1,10.2,84.2,108.8,1
3,2,29,51.4,47.7,0
4,4,0,0,0,1
4,3,11.6,11.4,4.2,0
4,5,62.3,67.8,46.8,0
4,1,40.7,83.8,106.2,0
4,2,19.9,57.8,57.6,0
1,4,0,0,0,1
1,3,6.2,11.5,11.6,0
1,5,28.4,53.1,45,1
1,1,4.5,75.6,81,1
1,2,0,14.3,16.1,1
2,4,20,0,0,0
2,3,0,0,14.9,1
2,5,6.9,63.2,63.5,1
2,1,1.4,108.4,112.2,1
2,2,107.2,122.9,16.5,1
3,4,0,0,0,1
3,3,2.2,0.9,4.2,1
3,5,55,24.5,29,0
3,1,7.7,36.9,40.2,1
3,2,57.1,63.5,35.4,1
4,4,0,0,0,1
4,3,0,0,11.6,1
4,5,2.9,-1.6,58.3,1
4,1,15.6,0,25.1,1
4,2,54,51.6,17.5,1
1,4,0,4.8,4.8,1
1,3,7.4,7.5,6.3,0
1,5,55.3,54.8,27.9,0
1,1,0,74.2,78.7,1
1,2,7.8,38.2,30.4,0
2,4,20,4.8,4.8,0
2,3,1,5.1,4.1,1
2,5,22.1,93.6,79.9,0
2,1,1.4,112.7,112.7,1
2,2,131.2,60.6,36.6,1
3,4,0,4,4,1
3,3,0,0.9,3.1,1
3,5,47.7,27.6,34.9,0
3,1,25.3,92.8,75.9,1
3,2,60.3,34.4,32.2,0
4,4,0,2.4,2.4,1
4,3,0,4.2,4.2,1
4,5,22.5,62,42.4,0
4,1,13.7,90.2,92.8,1
4,2,76.8,59.4,36.6,1
1,4,0,3.2,3.2,1
1,3,14.9,15.7,8.2,0
1,5,80.5,52.9,28.2,0
1,1,41.7,104.5,64.2,0
1,2,3.4,34.4,38.8,1
2,4,20,3.2,3.2,0
2,3,8.5,13.8,6.3,0
2,5,49.3,76.9,51,0
2,1,8.8,121.7,115.7,0
2,2,202.4,125.4,55.2,1
3,4,0,0,0,1
3,3,4.4,7.4,3,1
3,5,39,17.2,26.7,1
3,1,43,100.2,83.2,1
3,2,132.1,100.6,28.8,1
4,4,0,0,0,1
4,3,7.3,9.5,2.2,0
4,5,58.5,59.3,23.8,0
4,1,27.6,89.3,75.4,1
4,2,119,81.3,39.1,1
1,4,0,11.2,11.2,1
1,3,14.7,3,3.2,0
1,5,78.8,21.5,23.2,0
1,1,43.4,64.5,63.5,1
1,2,18,52.2,37.6,0
2,4,20,11.2,11.2,0
2,3,3,6,12.5,1
2,5,66.2,77.6,60.7,0
2,1,9,101.3,101.8,1
2,2,227.6,104.6,80.4,0
3,4,0,0.8,0.8,1
3,3,1,2,5.4,1
3,5,40.5,24.4,23.4,0
3,1,31.5,67.4,78.9,1
3,2,147.1,61.2,47.2,1
4,4,0,1.6,1.6,1
4,3,7.3,2,2,0
4,5,68.5,43.9,33.9,0
4,1,47.8,89.5,69.3,1
4,2,127.6,62.4,53.8,1
1,4,0,12.8,12.8,1
1,3,13.6,3,4.1,0
1,5,44.6,-2,32.2,1
1,1,31.8,46.8,59.1,1
1,2,7.3,37.1,47.8,0
2,4,20,16,16,0
2,3,2,4,5,0
2,5,39.8,35.5,61.9,0
2,1,9.4,101.2,101.8,1
2,2,198.4,63,92.2,1
3,4,0,2.4,2.4,1
3,3,2,3,2,0
3,5,37.5,27.2,30.2,0
3,1,51,100.8,81.3,1
3,2,161.5,64.2,48.8,0
4,4,0,0,0,1
4,3,2,-1,4.3,1
4,5,55.4,16.1,29.2,0
4,1,70.4,102.4,79.8,1
4,2,140,64.1,51.7,0
1,4,0,16,16,1
1,3,16.4,6,3.2,0
1,5,26.4,11.4,29.6,1
1,1,24.7,69.1,76.9,1
1,2,1.3,2.8,8.8,1
2,4,20,14.4,14.4,0
2,3,0,5,7,1
2,5,29.6,31,41.7,0
2,1,7.4,90.5,93.2,1
2,2,154.2,12.5,57.9,1
3,4,0,0.8,0.8,1
3,3,0,1,3,1
3,5,31.7,20.4,26.7,0
3,1,51.6,90.5,89.9,1
3,2,115.4,-2.3,43.8,1
4,4,0,1.6,1.6,1
4,3,1,0,2,0
4,5,31.7,1.3,25.5,0
4,1,78.6,80.6,67.5,1
4,2,112.4,-1.7,25.9,1
1,4,1,28,28,1
1,3,10.2,1,7.2,0
1,5,32,27.9,22.8,0
1,1,50.3,83.7,58.8,1
1,2,0,0.9,2.2,1
2,4,20,28,28.8,1
2,3,1,3,3,0
2,5,39.6,46.1,36.1,0
2,1,21.6,109.6,95.4,1
2,2,61,-14.3,80.1,1
3,4,0,7.2,7.2,1
3,3,0,1,1,1
3,5,15.4,5.6,32.9,1
3,1,60.5,92.9,84.7,1
3,2,74.2,-1.7,39.5,1
4,4,2.4,6.4,4,0
4,3,4,5,2,0
4,5,67.3,63,27.4,0
4,1,136.3,129.9,74.3,1
4,2,86.8,2.3,27.9,1
1,4,0,38,39,1
1,3,2,2,10.2,1
1,5,10.4,21.6,43.2,1
1,1,42.8,154.7,92.2,1
1,2,0,4.9,4.9,1
2,4,20,46,46,1
2,3,1,6,6,0
2,5,24.2,33.6,49,0
2,1,16.3,118.2,123.5,1
2,2,0,1,62,1
3,4,0,8,8,1
3,3,0,2,2,1
3,5,7.6,25.3,34.6,1
3,1,56.5,82.9,87.6,1
3,2,6.4,-2.4,65.4,1
4,4,8,9,3.4,0
4,3,3,3,4,0
4,5,54.9,23.3,36.2,0
4,1,136.7,96.5,97.3,1
4,2,13.6,2.4,78,0
1,4,0,33,33,1
1,3,2,0,2,0
1,5,0,18.6,29,1
1,1,37.4,86.5,93.3,1
1,2,0,15.6,15.6,1
2,4,20,46,46,1
2,3,2,7,6,0
2,5,12,33.8,46.5,1
2,1,4.9,111.6,123.7,1
2,2,0.9,21.6,20.7,1
3,4,0,9.8,9.8,1
3,3,0,4,4,1
3,5,0,5.5,13.1,1
3,1,20.6,73.1,109.7,1
3,2,0.8,2.3,9.1,1
4,4,5.6,5.6,8,1
4,3,5,4,2,0
4,5,13,-0.8,41.6,1
4,1,24.4,0,113,1
4,2,0,0,14.5,1
1,4,0,38,38,1
1,3,2,3,3,0
1,5,0,26,26,1
1,1,66.4,95.6,66.6,0
1,2,0,12.5,12.5,1
2,4,20,55,55,1
2,3,2,5,5,0
2,5,9.6,38.1,40.5,1
2,1,5.4,121.6,121.1,1
2,2,0,24.7,25.6,1
3,4,0,14.8,14.8,1
3,3,0,2,2,1
3,5,1.5,20.5,19,1
3,1,38.4,95.2,78.1,1
3,2,0,2.7,3.5,1
4,4,0,0,5.6,1
4,3,1,0,4,0
4,5,36.1,54.1,31,0
4,1,128.2,194.5,90.7,1
4,2,18.4,32.2,13.8,0
1,4,0,43,43,1
1,3,6,5,1,0
1,5,4.8,33.1,28.3,1
1,1,77.5,95.5,84.4,0
1,2,1.2,20.1,18.9,1
2,4,21.6,56.4,56.4,1
2,3,3,5,4,0
2,5,13.8,47.5,43.8,1
2,1,8.5,117.8,116.8,1
2,2,0.4,29.8,29.4,1
3,4,0,19.2,20,1
3,3,0,2,2,1
3,5,11.5,28.6,19.6,1
3,1,38.6,74,73.8,1
3,2,0,20.7,20.7,1
4,4,0,7.6,7.6,1
4,3,0,2,3,1
4,5,1,0,35.1,1
4,1,57.9,2.1,73.9,1
4,2,1.8,5.4,22,1
1,4,12,53.2,42,1
1,3,4,7,9,0
1,5,21,48.1,33.4,0
1,1,116.7,99.2,60.7,0
1,2,3.5,27.2,24.9,1
2,4,30.4,63.2,54.4,1
2,3,4,7,6,0
2,5,32.1,56.9,39.6,1
2,1,39.5,122.9,93.3,1
2,2,9.2,58,50.4,0
3,4,0,21.8,21.8,1
3,3,3,4,1,0
3,5,29.5,44.2,27.2,1
3,1,54.2,99.5,85.3,1
3,2,0.4,22,21.6,1
4,4,9.6,25.2,15.6,1
4,3,2,4,2,0
4,5,37.3,62.2,25.9,1
4,1,138.3,166.9,88,0
4,2,2.7,22,21.1,1
1,4,2.4,42.6,52.2,1
1,3,3,0,1,0
1,5,27.8,37,30.2,1
1,1,55.7,6.2,67.2,0
1,2,5.7,27.4,25.2,1
2,4,20,60.4,70.8,1
2,3,4,7,7,0
2,5,28.1,45,49.5,1
2,1,44.7,120.5,116,1
2,2,11.5,48.2,45.9,0
3,4,0,21,21.8,1
3,3,3,4,4,0
3,5,5.5,3.2,27.7,1
3,1,21.1,75,109.5,1
3,2,0.8,27.5,27.1,1
4,4,0,1,10.6,1
4,3,0,0,2,1
4,5,7,0,30.8,1
4,1,62.2,-0.5,76.3,1
4,2,0,24,26.7,1
1,4,13.6,73.6,62.4,1
1,3,6,6,3,0
1,5,19.9,24.2,32.1,0
1,1,81.4,102,76.3,0
1,2,8.4,29.4,26.7,1
2,4,21.6,80,78.4,1
